State,Action,NextState,Reward
17,Stocks,17.0,2.833213344056216
92,Forex,88.0,4.477336814478207
98,Stocks,93.0,4.532599493153256
35,Cryptocurrencies,30.0,3.4011973816621555
40,Forex,34.0,3.5263605246161616
79,Real_Estates,66.0,4.189654742026425
88,Forex,89.0,4.48863636973214
13,Cryptocurrencies,10.0,2.302585092994046
75,Cryptocurrencies,73.0,4.290459441148391
78,Cryptocurrencies,80.0,4.382026634673881
90,Forex,92.0,4.5217885770490405
39,Stocks,39.0,3.6635616461296463
14,Commodities,15.0,2.70805020110221
82,Stocks,82.0,4.406719247264253
31,Forex,27.0,3.295836866004329
39,Cryptocurrencies,33.0,3.4965075614664802
77,Commodities,74.0,4.30406509320417
63,Commodities,73.0,4.290459441148391
16,Forex,11.0,2.3978952727983707
67,Commodities,74.0,4.30406509320417
10,Stocks,12.0,2.4849066497880004
67,Commodities,67.0,4.204692619390966
46,Real_Estates,57.0,4.04305126783455
13,Stocks,11.0,2.3978952727983707
89,Commodities,90.0,4.499809670330265
38,Cryptocurrencies,39.0,3.6635616461296463
60,Forex,59.0,4.07753744390572
38,Forex,38.0,3.6375861597263857
16,Stocks,19.0,2.9444389791664403
7,Commodities,4.0,4.0
75,Commodities,72.0,4.276666119016055
45,Real_Estates,28.0,3.332204510175204
76,Real_Estates,63.0,4.143134726391533
87,Forex,87.0,4.465908118654584
35,Cryptocurrencies,34.0,3.5263605246161616
9,Cryptocurrencies,12.0,12.0
37,Commodities,35.0,3.5553480614894135
60,Stocks,62.0,4.127134385045092
29,Cryptocurrencies,25.0,3.2188758248682006
80,Forex,85.0,4.442651256490317
53,Forex,56.0,4.02535169073515
95,Stocks,99.0,4.59511985013459
50,Commodities,47.0,3.8501476017100584
97,Real_Estates,108.0,4.68213122712422
50,Cryptocurrencies,44.0,3.784189633918261
12,Forex,8.0,2.0794415416798357
78,Stocks,74.0,4.30406509320417
68,Stocks,66.0,4.189654742026425
28,Real_Estates,14.0,2.6390573296152584
100,Commodities,109.0,4.6913478822291435
28,Commodities,25.0,3.2188758248682006
62,Cryptocurrencies,61.0,4.110873864173311
72,Commodities,66.0,4.189654742026425
8,Stocks,4.0,1.3862943611198906
86,Commodities,79.0,4.3694478524670215
79,Real_Estates,77.0,4.343805421853684
85,Real_Estates,92.0,4.5217885770490405
43,Cryptocurrencies,51.0,3.9318256327243257
7,Stocks,3.0,1.0986122886681098
66,Commodities,61.0,4.110873864173311
15,Forex,15.0,2.70805020110221
32,Forex,26.0,3.258096538021482
84,Real_Estates,94.0,4.543294782270004
64,Real_Estates,79.0,4.3694478524670215
49,Forex,47.0,3.8501476017100584
31,Commodities,39.0,3.6635616461296463
26,Commodities,30.0,3.4011973816621555
89,Commodities,99.0,4.59511985013459
4,Cryptocurrencies,3.0,3.0
20,Cryptocurrencies,22.0,3.091042453358316
36,Real_Estates,36.0,3.58351893845611
14,Real_Estates,16.0,16.0
74,Forex,68.0,4.219507705176107
7,Real_Estates,1.0,1.0
46,Commodities,51.0,3.9318256327243257
78,Real_Estates,90.0,4.499809670330265
84,Commodities,89.0,4.48863636973214
55,Real_Estates,59.0,4.07753744390572
58,Cryptocurrencies,66.0,4.189654742026425
33,Commodities,38.0,3.6375861597263857
18,Stocks,22.0,3.091042453358316
50,Commodities,43.0,3.7612001156935624
34,Commodities,33.0,3.4965075614664802
59,Real_Estates,62.0,4.127134385045092
61,Commodities,50.0,3.912023005428146
99,Commodities,107.0,4.672828834461906
33,Cryptocurrencies,33.0,3.4965075614664802
39,Real_Estates,30.0,3.4011973816621555
74,Commodities,71.0,4.2626798770413155
39,Stocks,35.0,3.5553480614894135
33,Real_Estates,33.0,3.4965075614664802
34,Forex,31.0,3.4339872044851463
92,Stocks,88.0,4.477336814478207
39,Cryptocurrencies,38.0,3.6375861597263857
43,Commodities,53.0,3.970291913552122
58,Commodities,67.0,4.204692619390966
45,Real_Estates,48.0,3.871201010907891
70,Commodities,59.0,4.07753744390572
6,Cryptocurrencies,14.0,14.0
41,Forex,45.0,3.8066624897703196
30,Stocks,26.0,3.258096538021482
95,Real_Estates,82.0,4.406719247264253
89,Stocks,89.0,4.48863636973214
57,Forex,59.0,4.07753744390572
75,Real_Estates,69.0,4.23410650459726
85,Commodities,86.0,4.454347296253507
100,Commodities,95.0,4.553876891600541
80,Real_Estates,83.0,4.418840607796598
90,Commodities,94.0,4.543294782270004
76,Cryptocurrencies,84.0,4.430816798843313
39,Stocks,41.0,3.713572066704308
15,Stocks,13.0,2.5649493574615367
21,Stocks,18.0,2.8903717578961645
5,Stocks,5.0,5.0
49,Real_Estates,48.0,3.871201010907891
76,Stocks,71.0,4.2626798770413155
94,Real_Estates,86.0,4.454347296253507
42,Cryptocurrencies,49.0,3.8918202981106265
47,Forex,43.0,3.7612001156935624
49,Forex,46.0,3.828641396489095
19,Cryptocurrencies,24.0,3.1780538303479458
46,Stocks,41.0,3.713572066704308
85,Cryptocurrencies,81.0,4.394449154672439
84,Real_Estates,96.0,4.564348191467836
85,Real_Estates,68.0,4.219507705176107
37,Cryptocurrencies,31.0,3.4339872044851463
81,Real_Estates,69.0,4.23410650459726
7,Cryptocurrencies,5.0,5.0
91,Cryptocurrencies,84.0,4.430816798843313
17,Commodities,16.0,2.772588722239781
55,Commodities,53.0,3.970291913552122
94,Cryptocurrencies,96.0,4.564348191467836
96,Forex,99.0,4.59511985013459
65,Cryptocurrencies,64.0,4.1588830833596715
33,Forex,26.0,3.258096538021482
47,Commodities,48.0,3.871201010907891
59,Stocks,55.0,4.007333185232471
26,Cryptocurrencies,19.0,2.9444389791664403
64,Cryptocurrencies,67.0,4.204692619390966
73,Forex,69.0,4.23410650459726
78,Stocks,82.0,4.406719247264253
45,Cryptocurrencies,37.0,3.6109179126442243
77,Real_Estates,79.0,4.3694478524670215
64,Stocks,62.0,4.127134385045092
21,Commodities,13.0,2.5649493574615367
34,Stocks,37.0,3.6109179126442243
77,Real_Estates,84.0,4.430816798843313
50,Real_Estates,65.0,4.174387269895637
78,Stocks,76.0,4.330733340286331
95,Commodities,96.0,4.564348191467836
23,Cryptocurrencies,18.0,2.8903717578961645
33,Cryptocurrencies,24.0,3.1780538303479458
13,Commodities,12.0,2.4849066497880004
80,Real_Estates,93.0,4.532599493153256
48,Real_Estates,48.0,3.871201010907891
62,Real_Estates,59.0,4.07753744390572
98,Cryptocurrencies,103.0,4.634728988229636
81,Forex,82.0,4.406719247264253
61,Cryptocurrencies,69.0,4.23410650459726
38,Commodities,28.0,3.332204510175204
19,Stocks,16.0,2.772588722239781
93,Real_Estates,97.0,4.574710978503383
57,Forex,60.0,4.0943445622221
83,Real_Estates,97.0,4.574710978503383
77,Stocks,74.0,4.30406509320417
34,Real_Estates,28.0,3.332204510175204
40,Commodities,36.0,3.58351893845611
63,Real_Estates,57.0,4.04305126783455
28,Commodities,17.0,2.833213344056216
4,Real_Estates,12.0,12.0
6,Commodities,-1.0,-1.0
12,Commodities,9.0,2.1972245773362196
86,Real_Estates,97.0,4.574710978503383
79,Cryptocurrencies,87.0,4.465908118654584
78,Cryptocurrencies,83.0,4.418840607796598
79,Real_Estates,95.0,4.553876891600541
10,Cryptocurrencies,18.0,2.8903717578961645
34,Real_Estates,18.0,2.8903717578961645
33,Commodities,41.0,3.713572066704308
47,Cryptocurrencies,48.0,3.871201010907891
6,Real_Estates,20.0,20.0
92,Stocks,90.0,4.499809670330265
17,Commodities,24.0,3.1780538303479458
45,Stocks,43.0,3.7612001156935624
6,Cryptocurrencies,13.0,13.0
57,Commodities,61.0,4.110873864173311
98,Real_Estates,90.0,4.499809670330265
45,Stocks,47.0,3.8501476017100584
55,Commodities,46.0,3.828641396489095
90,Stocks,92.0,4.5217885770490405
18,Commodities,19.0,2.9444389791664403
12,Forex,11.0,2.3978952727983707
26,Cryptocurrencies,23.0,3.1354942159291497
12,Real_Estates,13.0,13.0
79,Real_Estates,78.0,4.356708826689592
65,Real_Estates,48.0,3.871201010907891
59,Stocks,63.0,4.143134726391533
18,Real_Estates,6.0,1.791759469228055
78,Cryptocurrencies,80.0,4.382026634673881
39,Commodities,36.0,3.58351893845611
83,Real_Estates,99.0,4.59511985013459
54,Cryptocurrencies,55.0,4.007333185232471
24,Commodities,15.0,2.70805020110221
60,Cryptocurrencies,56.0,4.02535169073515
13,Real_Estates,24.0,24.0
68,Stocks,66.0,4.189654742026425
90,Real_Estates,94.0,4.543294782270004
30,Cryptocurrencies,37.0,3.6109179126442243
60,Cryptocurrencies,58.0,4.060443010546419
92,Cryptocurrencies,98.0,4.584967478670572
87,Real_Estates,89.0,4.48863636973214
95,Forex,93.0,4.532599493153256
34,Stocks,32.0,3.4657359027997265
47,Forex,50.0,3.912023005428146
83,Stocks,87.0,4.465908118654584
74,Forex,68.0,4.219507705176107
37,Forex,30.0,3.4011973816621555
63,Forex,57.0,4.04305126783455
1,Forex,7.0,7.0
44,Forex,49.0,3.8918202981106265
93,Commodities,97.0,4.574710978503383
92,Commodities,89.0,4.48863636973214
70,Forex,66.0,4.189654742026425
88,Forex,82.0,4.406719247264253
37,Commodities,38.0,3.6375861597263857
80,Cryptocurrencies,78.0,4.356708826689592
6,Forex,4.0,4.0
16,Real_Estates,18.0,18.0
24,Stocks,20.0,2.995732273553991
53,Stocks,56.0,4.02535169073515
82,Cryptocurrencies,76.0,4.330733340286331
96,Forex,101.0,4.61512051684126
68,Commodities,77.0,4.343805421853684
90,Stocks,89.0,4.48863636973214
68,Real_Estates,54.0,3.9889840465642745
100,Real_Estates,90.0,4.499809670330265
38,Forex,36.0,3.58351893845611
72,Commodities,77.0,4.343805421853684
44,Stocks,48.0,3.871201010907891
14,Cryptocurrencies,5.0,1.6094379124341003
21,Stocks,22.0,3.091042453358316
27,Cryptocurrencies,30.0,3.4011973816621555
34,Commodities,34.0,3.5263605246161616
69,Cryptocurrencies,66.0,4.189654742026425
11,Stocks,6.0,1.791759469228055
85,Cryptocurrencies,79.0,4.3694478524670215
30,Cryptocurrencies,31.0,3.4339872044851463
53,Stocks,53.0,3.970291913552122
55,Real_Estates,61.0,4.110873864173311
53,Real_Estates,59.0,4.07753744390572
8,Cryptocurrencies,0.0,0.0
48,Cryptocurrencies,44.0,3.784189633918261
76,Commodities,73.0,4.290459441148391
94,Commodities,96.0,4.564348191467836
62,Real_Estates,64.0,4.1588830833596715
54,Commodities,52.0,3.9512437185814275
66,Forex,70.0,4.248495242049359
42,Commodities,46.0,3.828641396489095
22,Forex,25.0,3.2188758248682006
49,Cryptocurrencies,46.0,3.828641396489095
9,Cryptocurrencies,9.0,9.0
50,Real_Estates,65.0,4.174387269895637
46,Stocks,42.0,3.7376696182833684
18,Stocks,19.0,2.9444389791664403
33,Cryptocurrencies,27.0,3.295836866004329
84,Commodities,89.0,4.48863636973214
33,Real_Estates,41.0,3.713572066704308
21,Real_Estates,30.0,3.4011973816621555
100,Cryptocurrencies,91.0,4.51085950651685
26,Real_Estates,29.0,3.367295829986474
5,Commodities,-2.0,-2.0
79,Stocks,77.0,4.343805421853684
85,Cryptocurrencies,78.0,4.356708826689592
87,Stocks,84.0,4.430816798843313
50,Real_Estates,34.0,3.5263605246161616
2,Cryptocurrencies,3.0,3.0
19,Commodities,28.0,3.332204510175204
93,Cryptocurrencies,92.0,4.5217885770490405
65,Commodities,57.0,4.04305126783455
11,Real_Estates,7.0,7.0
89,Forex,85.0,4.442651256490317
80,Forex,86.0,4.454347296253507
72,Commodities,65.0,4.174387269895637
22,Real_Estates,12.0,2.4849066497880004
57,Stocks,58.0,4.060443010546419
24,Commodities,13.0,2.5649493574615367
29,Stocks,28.0,3.332204510175204
4,Commodities,6.0,6.0
3,Stocks,1.0,1.0
51,Cryptocurrencies,49.0,3.8918202981106265
27,Stocks,22.0,3.091042453358316
30,Commodities,20.0,2.995732273553991
9,Real_Estates,-8.0,-8.0
65,Forex,68.0,4.219507705176107
41,Stocks,43.0,3.7612001156935624
15,Commodities,21.0,3.044522437723423
21,Commodities,31.0,3.4339872044851463
18,Real_Estates,30.0,3.4011973816621555
24,Stocks,26.0,3.258096538021482
59,Cryptocurrencies,60.0,4.0943445622221
11,Cryptocurrencies,7.0,1.9459101490553132
26,Stocks,24.0,3.1780538303479458
89,Cryptocurrencies,94.0,4.543294782270004
21,Commodities,30.0,3.4011973816621555
59,Commodities,54.0,3.9889840465642745
50,Stocks,45.0,3.8066624897703196
60,Forex,57.0,4.04305126783455
90,Real_Estates,105.0,4.653960350157523
29,Real_Estates,28.0,3.332204510175204
5,Forex,7.0,7.0
16,Real_Estates,24.0,24.0
82,Cryptocurrencies,90.0,4.499809670330265
31,Commodities,23.0,3.1354942159291497
31,Forex,31.0,3.4339872044851463
91,Forex,92.0,4.5217885770490405
16,Cryptocurrencies,18.0,2.8903717578961645
93,Commodities,85.0,4.442651256490317
67,Commodities,64.0,4.1588830833596715
42,Commodities,52.0,3.9512437185814275
75,Cryptocurrencies,67.0,4.204692619390966
16,Forex,12.0,2.4849066497880004
33,Stocks,36.0,3.58351893845611
5,Cryptocurrencies,11.0,11.0
27,Real_Estates,12.0,2.4849066497880004
52,Cryptocurrencies,46.0,3.828641396489095
12,Cryptocurrencies,16.0,2.772588722239781
71,Forex,64.0,4.1588830833596715
49,Real_Estates,60.0,4.0943445622221
88,Forex,89.0,4.48863636973214
23,Commodities,13.0,2.5649493574615367
62,Commodities,71.0,4.2626798770413155
33,Commodities,34.0,3.5263605246161616
2,Cryptocurrencies,7.0,7.0
49,Forex,50.0,3.912023005428146
78,Real_Estates,68.0,4.219507705176107
88,Forex,90.0,4.499809670330265
22,Cryptocurrencies,27.0,3.295836866004329
46,Real_Estates,33.0,3.4965075614664802
56,Forex,62.0,4.127134385045092
14,Stocks,15.0,2.70805020110221
90,Cryptocurrencies,97.0,4.574710978503383
28,Stocks,25.0,3.2188758248682006
58,Forex,60.0,4.0943445622221
78,Forex,80.0,4.382026634673881
45,Cryptocurrencies,52.0,3.9512437185814275
86,Forex,89.0,4.48863636973214
73,Forex,77.0,4.343805421853684
39,Real_Estates,53.0,3.970291913552122
7,Stocks,9.0,2.1972245773362196
92,Commodities,87.0,4.465908118654584
64,Forex,59.0,4.07753744390572
58,Commodities,52.0,3.9512437185814275
23,Cryptocurrencies,15.0,2.70805020110221
62,Commodities,54.0,3.9889840465642745
55,Cryptocurrencies,49.0,3.8918202981106265
77,Forex,78.0,4.356708826689592
52,Commodities,46.0,3.828641396489095
65,Commodities,73.0,4.290459441148391
17,Stocks,19.0,2.9444389791664403
25,Commodities,34.0,3.5263605246161616
4,Commodities,12.0,12.0
94,Commodities,95.0,4.553876891600541
100,Real_Estates,92.0,4.5217885770490405
44,Stocks,39.0,3.6635616461296463
89,Stocks,85.0,4.442651256490317
92,Stocks,96.0,4.564348191467836
12,Forex,14.0,2.6390573296152584
90,Cryptocurrencies,83.0,4.418840607796598
59,Cryptocurrencies,54.0,3.9889840465642745
79,Commodities,75.0,4.31748811353631
26,Real_Estates,29.0,3.367295829986474
55,Forex,58.0,4.060443010546419
83,Cryptocurrencies,91.0,4.51085950651685
73,Stocks,71.0,4.2626798770413155
46,Stocks,50.0,3.912023005428146
89,Real_Estates,97.0,4.574710978503383
67,Commodities,60.0,4.0943445622221
74,Stocks,72.0,4.276666119016055
38,Stocks,34.0,3.5263605246161616
7,Cryptocurrencies,8.0,8.0
12,Commodities,8.0,2.0794415416798357
92,Stocks,88.0,4.477336814478207
69,Stocks,69.0,4.23410650459726
75,Stocks,74.0,4.30406509320417
50,Cryptocurrencies,52.0,3.9512437185814275
72,Real_Estates,66.0,4.189654742026425
35,Real_Estates,29.0,3.367295829986474
4,Forex,5.0,5.0
52,Real_Estates,67.0,4.204692619390966
20,Cryptocurrencies,18.0,2.8903717578961645
4,Cryptocurrencies,3.0,3.0
25,Cryptocurrencies,16.0,2.772588722239781
34,Stocks,35.0,3.5553480614894135
6,Commodities,14.0,14.0
68,Stocks,64.0,4.1588830833596715
5,Stocks,6.0,6.0
17,Cryptocurrencies,23.0,3.1354942159291497
15,Commodities,10.0,2.302585092994046
91,Stocks,89.0,4.48863636973214
7,Cryptocurrencies,7.0,7.0
22,Real_Estates,38.0,3.6375861597263857
76,Commodities,77.0,4.343805421853684
84,Real_Estates,72.0,4.276666119016055
94,Real_Estates,103.0,4.634728988229636
31,Cryptocurrencies,33.0,3.4965075614664802
91,Forex,85.0,4.442651256490317
24,Stocks,25.0,3.2188758248682006
62,Real_Estates,64.0,4.1588830833596715
20,Cryptocurrencies,12.0,2.4849066497880004
83,Forex,79.0,4.3694478524670215
47,Cryptocurrencies,54.0,3.9889840465642745
27,Real_Estates,33.0,3.4965075614664802
26,Commodities,19.0,2.9444389791664403
82,Cryptocurrencies,87.0,4.465908118654584
25,Cryptocurrencies,16.0,2.772588722239781
91,Real_Estates,104.0,4.6443908991413725
49,Forex,43.0,3.7612001156935624
23,Forex,21.0,3.044522437723423
30,Real_Estates,18.0,2.8903717578961645
12,Real_Estates,5.0,5.0
52,Commodities,58.0,4.060443010546419
77,Cryptocurrencies,79.0,4.3694478524670215
88,Real_Estates,83.0,4.418840607796598
55,Real_Estates,45.0,3.8066624897703196
90,Stocks,90.0,4.499809670330265
17,Commodities,20.0,2.995732273553991
22,Stocks,24.0,3.1780538303479458
69,Stocks,65.0,4.174387269895637
91,Commodities,83.0,4.418840607796598
3,Cryptocurrencies,-6.0,-6.0
71,Cryptocurrencies,72.0,4.276666119016055
71,Cryptocurrencies,75.0,4.31748811353631
5,Real_Estates,-8.0,-8.0
67,Stocks,71.0,4.2626798770413155
56,Commodities,51.0,3.9318256327243257
82,Commodities,81.0,4.394449154672439
14,Stocks,12.0,2.4849066497880004
16,Real_Estates,19.0,19.0
34,Cryptocurrencies,36.0,3.58351893845611
14,Real_Estates,1.0,1.0
88,Cryptocurrencies,91.0,4.51085950651685
95,Real_Estates,101.0,4.61512051684126
3,Forex,4.0,4.0
66,Cryptocurrencies,72.0,4.276666119016055
84,Commodities,76.0,4.330733340286331
75,Real_Estates,78.0,4.356708826689592
45,Cryptocurrencies,48.0,3.871201010907891
65,Real_Estates,56.0,4.02535169073515
4,Cryptocurrencies,9.0,9.0
69,Forex,63.0,4.143134726391533
84,Forex,81.0,4.394449154672439
9,Commodities,3.0,3.0
48,Commodities,39.0,3.6635616461296463
33,Cryptocurrencies,25.0,3.2188758248682006
100,Stocks,96.0,4.564348191467836
90,Commodities,92.0,4.5217885770490405
2,Stocks,-2.0,-2.0
81,Commodities,74.0,4.30406509320417
81,Forex,85.0,4.442651256490317
1,Cryptocurrencies,-2.0,-2.0
70,Real_Estates,53.0,3.970291913552122
14,Real_Estates,0.0,0.0
60,Real_Estates,67.0,4.204692619390966
82,Cryptocurrencies,82.0,4.406719247264253
96,Real_Estates,107.0,4.672828834461906
26,Forex,23.0,3.1354942159291497
91,Stocks,91.0,4.51085950651685
65,Commodities,72.0,4.276666119016055
56,Forex,54.0,3.9889840465642745
76,Stocks,75.0,4.31748811353631
96,Real_Estates,109.0,4.6913478822291435
26,Stocks,24.0,3.1780538303479458
70,Cryptocurrencies,66.0,4.189654742026425
4,Commodities,-1.0,-1.0
67,Commodities,70.0,4.248495242049359
39,Stocks,35.0,3.5553480614894135
41,Stocks,45.0,3.8066624897703196
66,Commodities,56.0,4.02535169073515
33,Cryptocurrencies,32.0,3.4657359027997265
81,Cryptocurrencies,86.0,4.454347296253507
4,Cryptocurrencies,-3.0,-3.0
43,Stocks,42.0,3.7376696182833684
1,Forex,5.0,5.0
38,Commodities,37.0,3.6109179126442243
75,Real_Estates,61.0,4.110873864173311
79,Cryptocurrencies,75.0,4.31748811353631
27,Real_Estates,30.0,3.4011973816621555
91,Forex,85.0,4.442651256490317
63,Commodities,59.0,4.07753744390572
68,Stocks,63.0,4.143134726391533
34,Commodities,24.0,3.1780538303479458
94,Forex,88.0,4.477336814478207
54,Forex,56.0,4.02535169073515
61,Stocks,57.0,4.04305126783455
31,Commodities,23.0,3.1354942159291497
79,Cryptocurrencies,70.0,4.248495242049359
34,Commodities,25.0,3.2188758248682006
54,Real_Estates,40.0,3.6888794541139363
40,Commodities,50.0,3.912023005428146
81,Commodities,90.0,4.499809670330265
90,Forex,94.0,4.543294782270004
47,Stocks,50.0,3.912023005428146
50,Stocks,50.0,3.912023005428146
86,Real_Estates,100.0,4.605170185988092
63,Forex,60.0,4.0943445622221
19,Stocks,20.0,2.995732273553991
26,Real_Estates,33.0,3.4965075614664802
48,Forex,45.0,3.8066624897703196
99,Commodities,91.0,4.51085950651685
86,Stocks,82.0,4.406719247264253
51,Real_Estates,51.0,3.9318256327243257
13,Cryptocurrencies,14.0,2.6390573296152584
80,Forex,74.0,4.30406509320417
85,Real_Estates,73.0,4.290459441148391
9,Stocks,5.0,1.6094379124341003
88,Real_Estates,71.0,4.2626798770413155
32,Forex,38.0,3.6375861597263857
45,Stocks,44.0,3.784189633918261
68,Commodities,58.0,4.060443010546419
16,Stocks,14.0,2.6390573296152584
29,Commodities,37.0,3.6109179126442243
51,Cryptocurrencies,50.0,3.912023005428146
58,Forex,53.0,3.970291913552122
70,Forex,72.0,4.276666119016055
87,Stocks,87.0,4.465908118654584
4,Stocks,4.0,4.0
31,Forex,34.0,3.5263605246161616
31,Commodities,38.0,3.6375861597263857
7,Cryptocurrencies,13.0,13.0
79,Cryptocurrencies,75.0,4.31748811353631
18,Stocks,18.0,2.8903717578961645
37,Stocks,33.0,3.4965075614664802
63,Stocks,59.0,4.07753744390572
41,Forex,46.0,3.828641396489095
12,Real_Estates,-1.0,-1.0
35,Cryptocurrencies,31.0,3.4339872044851463
99,Stocks,103.0,4.634728988229636
98,Real_Estates,108.0,4.68213122712422
51,Commodities,44.0,3.784189633918261
86,Forex,83.0,4.418840607796598
35,Commodities,33.0,3.4965075614664802
58,Commodities,62.0,4.127134385045092
51,Forex,50.0,3.912023005428146
69,Real_Estates,58.0,4.060443010546419
76,Cryptocurrencies,74.0,4.30406509320417
76,Forex,75.0,4.31748811353631
31,Cryptocurrencies,26.0,3.258096538021482
97,Commodities,86.0,4.454347296253507
88,Commodities,78.0,4.356708826689592
40,Real_Estates,45.0,3.8066624897703196
2,Real_Estates,17.0,17.0
5,Stocks,7.0,7.0
52,Stocks,54.0,3.9889840465642745
55,Real_Estates,59.0,4.07753744390572
76,Real_Estates,88.0,4.477336814478207
87,Stocks,90.0,4.499809670330265
59,Real_Estates,58.0,4.060443010546419
68,Cryptocurrencies,69.0,4.23410650459726
44,Commodities,36.0,3.58351893845611
9,Forex,14.0,2.6390573296152584
9,Cryptocurrencies,6.0,6.0
57,Cryptocurrencies,52.0,3.9512437185814275
70,Forex,63.0,4.143134726391533
46,Forex,46.0,3.828641396489095
96,Real_Estates,111.0,4.709530201312334
62,Commodities,59.0,4.07753744390572
19,Cryptocurrencies,15.0,2.70805020110221
97,Forex,96.0,4.564348191467836
83,Real_Estates,83.0,4.418840607796598
37,Stocks,32.0,3.4657359027997265
43,Cryptocurrencies,36.0,3.58351893845611
65,Stocks,63.0,4.143134726391533
4,Real_Estates,9.0,9.0
56,Commodities,49.0,3.8918202981106265
40,Cryptocurrencies,45.0,3.8066624897703196
20,Real_Estates,19.0,2.9444389791664403
43,Stocks,38.0,3.6375861597263857
98,Real_Estates,105.0,4.653960350157523
47,Stocks,47.0,3.8501476017100584
34,Cryptocurrencies,32.0,3.4657359027997265
73,Real_Estates,60.0,4.0943445622221
6,Forex,7.0,7.0
86,Real_Estates,102.0,4.624972813284271
94,Stocks,96.0,4.564348191467836
9,Commodities,14.0,14.0
95,Forex,98.0,4.584967478670572
78,Real_Estates,69.0,4.23410650459726
42,Real_Estates,27.0,3.295836866004329
28,Real_Estates,40.0,3.6888794541139363
63,Forex,63.0,4.143134726391533
10,Stocks,14.0,2.6390573296152584
60,Stocks,57.0,4.04305126783455
60,Real_Estates,43.0,3.7612001156935624
34,Stocks,29.0,3.367295829986474
78,Stocks,73.0,4.290459441148391
88,Stocks,90.0,4.499809670330265
53,Cryptocurrencies,51.0,3.9318256327243257
13,Commodities,12.0,2.4849066497880004
27,Cryptocurrencies,21.0,3.044522437723423
40,Real_Estates,33.0,3.4965075614664802
67,Commodities,61.0,4.110873864173311
8,Stocks,4.0,1.3862943611198906
23,Real_Estates,22.0,3.091042453358316
60,Stocks,60.0,4.0943445622221
42,Forex,47.0,3.8501476017100584
46,Stocks,50.0,3.912023005428146
36,Stocks,40.0,3.6888794541139363
53,Cryptocurrencies,60.0,4.0943445622221
23,Forex,23.0,3.1354942159291497
93,Forex,93.0,4.532599493153256
30,Forex,28.0,3.332204510175204
81,Forex,82.0,4.406719247264253
47,Cryptocurrencies,38.0,3.6375861597263857
4,Real_Estates,19.0,19.0
88,Forex,87.0,4.465908118654584
92,Real_Estates,89.0,4.48863636973214
97,Commodities,102.0,4.624972813284271
44,Commodities,49.0,3.8918202981106265
66,Stocks,66.0,4.189654742026425
26,Forex,20.0,2.995732273553991
18,Commodities,16.0,2.772588722239781
13,Cryptocurrencies,19.0,2.9444389791664403
11,Cryptocurrencies,17.0,2.833213344056216
25,Real_Estates,11.0,2.3978952727983707
59,Commodities,56.0,4.02535169073515
74,Forex,68.0,4.219507705176107
12,Forex,5.0,1.6094379124341003
83,Stocks,81.0,4.394449154672439
28,Forex,31.0,3.4339872044851463
6,Commodities,-3.0,-3.0
12,Commodities,17.0,2.833213344056216
26,Cryptocurrencies,23.0,3.1354942159291497
68,Forex,72.0,4.276666119016055
57,Real_Estates,54.0,3.9889840465642745
40,Real_Estates,42.0,3.7376696182833684
74,Commodities,80.0,4.382026634673881
13,Forex,10.0,2.302585092994046
87,Stocks,89.0,4.48863636973214
14,Stocks,10.0,2.302585092994046
81,Real_Estates,79.0,4.3694478524670215
67,Stocks,62.0,4.127134385045092
84,Cryptocurrencies,92.0,4.5217885770490405
99,Forex,100.0,4.605170185988092
72,Commodities,82.0,4.406719247264253
12,Commodities,4.0,1.3862943611198906
85,Forex,91.0,4.51085950651685
53,Stocks,50.0,3.912023005428146
49,Stocks,50.0,3.912023005428146
55,Cryptocurrencies,53.0,3.970291913552122
7,Real_Estates,-3.0,-3.0
85,Commodities,86.0,4.454347296253507
98,Real_Estates,89.0,4.48863636973214
91,Cryptocurrencies,90.0,4.499809670330265
67,Stocks,71.0,4.2626798770413155
25,Cryptocurrencies,22.0,3.091042453358316
89,Commodities,87.0,4.465908118654584
21,Real_Estates,10.0,2.302585092994046
25,Commodities,20.0,2.995732273553991
61,Commodities,67.0,4.204692619390966
78,Commodities,74.0,4.30406509320417
57,Commodities,47.0,3.8501476017100584
67,Real_Estates,51.0,3.9318256327243257
58,Stocks,55.0,4.007333185232471
26,Real_Estates,36.0,3.58351893845611
26,Stocks,22.0,3.091042453358316
80,Forex,82.0,4.406719247264253
66,Commodities,67.0,4.204692619390966
58,Stocks,58.0,4.060443010546419
44,Forex,39.0,3.6635616461296463
50,Stocks,49.0,3.8918202981106265
37,Commodities,34.0,3.5263605246161616
37,Forex,40.0,3.6888794541139363
72,Stocks,67.0,4.204692619390966
51,Real_Estates,41.0,3.713572066704308
71,Forex,66.0,4.189654742026425
97,Forex,92.0,4.5217885770490405
20,Cryptocurrencies,15.0,2.70805020110221
81,Cryptocurrencies,77.0,4.343805421853684
92,Cryptocurrencies,84.0,4.430816798843313
51,Cryptocurrencies,48.0,3.871201010907891
64,Forex,68.0,4.219507705176107
26,Commodities,30.0,3.4011973816621555
88,Forex,91.0,4.51085950651685
33,Real_Estates,46.0,3.828641396489095
62,Cryptocurrencies,70.0,4.248495242049359
75,Real_Estates,60.0,4.0943445622221
1,Forex,1.0,1.0
55,Commodities,56.0,4.02535169073515
84,Stocks,80.0,4.382026634673881
19,Stocks,17.0,2.833213344056216
